hour,day_shift,week_day,weekend,QUARTO_01_AR_CONDICIONADO-012,QUARTO_01_SENSOR_PRESENCA-014,QUARTO_01_LAMPADA-011,bright_value_v2,switch_led,temp_value_v2,bright_value_v2_Y,switch_led_Y,temp_value_v2_Y
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
5,0,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
6,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,ON,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,ON,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,ON,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,ON,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
7,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
8,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
9,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
10,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
11,1,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
12,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
13,2,3,0,AUTO,OFF,OFF,700.0,OFF,600.0,700.0,OFF,600.0
